name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Alivia McGill,Hopkins,PG,0,,2024,,,,,9166,https://on3static.com/uploads/assets/657/305/305657.png,https://www.on3.com/db/alivia-mcgill-241899/,hs_womens_basketball
Hailee Swain,Holy Innocents Episcopal School,PG,0,,2025,5.0,93.86491935483872,8.0,GA,12210,https://on3static.com/uploads/assets/226/320/320226.png,https://www.on3.com/db/hailee-swain-243564/,hs_womens_basketball
Emilia Krstevski,Sierra Canyon,PF,0,,2026,4.0,96.25305167946371,31.0,CA,7261,https://on3static.com/uploads/assets/817/359/359817.png,https://www.on3.com/db/emilia-krstevski-245838/,hs_womens_basketball
Deniya Prawl,IMG Academy,SF,0,,2025,5.0,93.77620967741936,12.0,FL,7151,https://on3static.com/uploads/assets/224/323/323224.jpg,https://www.on3.com/db/deniya-prawl-243943/,hs_womens_basketball
Grace Knox,Etiwanda,SF,0,,2025,5.0,93.92943548387099,7.0,CA,6986,https://on3static.com/uploads/assets/985/383/383985.jpg,https://www.on3.com/db/grace-knox-243944/,hs_womens_basketball
Lauren Hurst,Cleveland,PF,0,,2025,4.0,91.46757553426676,50.0,TN,7716,https://on3static.com/uploads/assets/920/383/383920.png,https://www.on3.com/db/lauren-hurst-244456/,hs_womens_basketball
Saniyah Hall,Montverde Academy,CG,0,,2026,5.0,99.49462365591398,1.0,FL,10643,https://on3static.com/uploads/assets/746/359/359746.png,https://www.on3.com/db/saniyah-hall-245842/,hs_womens_basketball
Sienna Betts,Grandview,PF,0,,2025,5.0,94.40927419354837,3.0,CO,6878,https://on3static.com/uploads/assets/145/323/323145.jpg,https://www.on3.com/db/sienna-betts-243933/,hs_womens_basketball
Ryan Carter,Archbishop Wood,SF,0,,2027,4.0,98.20430107526882,9.0,PA,6704,https://on3static.com/uploads/assets/76/363/363076.png,https://www.on3.com/db/ryan-carter-246034/,hs_womens_basketball
Haylen Ayers,University School Of Jackson,SG,0,,2027,4.0,99.14247311827957,3.0,TN,7299,https://on3static.com/uploads/assets/55/363/363055.png,https://www.on3.com/db/haylen-ayers-246026/,hs_womens_basketball
Ivanna Wilson-Manyacka,The Bullis School,SF,0,,2027,4.0,99.21774193548387,2.0,MD,6778,https://on3static.com/uploads/assets/48/363/363048.png,https://www.on3.com/db/ivanna-wilson-manyacka-246017/,hs_womens_basketball
Kate Harpring,Marist School,PG,0,,2026,5.0,99.43010752688171,2.0,GA,7815,https://on3static.com/uploads/assets/743/359/359743.png,https://www.on3.com/db/kate-harpring-245835/,hs_womens_basketball
Brihanna Crittendon,Riverdale Ridge,SG,0,,2026,5.0,98.47580645161291,8.0,CO,6777,https://on3static.com/uploads/assets/616/406/406616.png,https://www.on3.com/db/brihanna-crittendon-245106/,hs_womens_basketball
Trinity Jones,Bolingbrook,SG,0,,2026,5.0,98.54032258064515,7.0,IL,6827,https://on3static.com/uploads/assets/790/359/359790.png,https://www.on3.com/db/trinity-jones-245844/,hs_womens_basketball
Dakhari Blankumsee,Winton Woods,SG,0,,2028,4.0,91.41258884636413,21.0,OH,5490,https://on3static.com/uploads/assets/479/515/515479.jpg,https://www.on3.com/db/dakhari-blankumsee-281091/,hs_womens_basketball
Dee Alexander,Purcell Marian,SG,0,,2025,5.0,93.85685483870968,9.0,OH,6122,https://on3static.com/uploads/assets/197/323/323197.jpg,https://www.on3.com/db/dee-alexander-242007/,hs_womens_basketball
McKenna Woliczko,Archbishop Mitty,SG,0,,2026,5.0,98.83870967741937,6.0,CA,6394,https://on3static.com/uploads/assets/615/406/406615.png,https://www.on3.com/db/mckenna-woliczko-244728/,hs_womens_basketball
Olivia Vukosa,Christ The King Regional,PF,0,,2026,5.0,99.16935483870967,5.0,NY,6636,https://on3static.com/uploads/assets/611/406/406611.png,https://www.on3.com/db/olivia-vukosa-244774/,hs_womens_basketball
Keeley Parks,Norman,PG,0,,2025,4.0,93.07862903225806,19.0,OK,6556,https://on3static.com/uploads/assets/287/323/323287.jpg,https://www.on3.com/db/keeley-parks-243955/,hs_womens_basketball
Easton McCollough,Farmington,PG,0,,2028,4.0,91.61957809367595,18.0,AR,5087,https://on3static.com/uploads/assets/446/515/515446.jpg,https://www.on3.com/db/easton-mccollough-281088/,hs_womens_basketball
Kamora Pruitt,Legion Prep Academy,SF,0,,2026,4.0,96.29968562055767,27.0,TX,5902,https://on3static.com/uploads/assets/816/359/359816.png,https://www.on3.com/db/kamora-pruitt-245836/,hs_womens_basketball
Kelsi Andrews,IMG Academy,PF,0,,2026,4.0,96.91796519045015,20.0,FL,4420,https://on3static.com/uploads/assets/810/359/359810.png,https://www.on3.com/db/kelsi-andrews-245846/,hs_womens_basketball
Jhaliana Guy,Clinton,SG,0,,2028,4.0,91.64645981410608,16.0,IA,5061,https://on3static.com/uploads/assets/357/515/515357.jpg,https://www.on3.com/db/jhaliana-guy-281081/,hs_womens_basketball
Bella Flemings,William J. Brennan,CG,0,,2026,5.0,98.12903225806453,13.0,TX,4721,https://on3static.com/uploads/assets/774/401/401774.png,https://www.on3.com/db/bella-flemings-244714/,hs_womens_basketball
Agot Makeer,Crestwood Prep,SF,0,,2025,5.0,94.1733870967742,4.0,,4453,https://on3static.com/uploads/assets/181/323/323181.jpg,https://www.on3.com/db/agot-makeer-243941/,hs_womens_basketball
Keziah Lofton,Bethany,PG,0,,2025,4.0,91.75359248341931,41.0,OK,5440,https://on3static.com/uploads/assets/241/323/323241.jpg,https://www.on3.com/db/keziah-lofton-243947/,hs_womens_basketball
Brynn McGaughy,Colfax,PF,0,,2025,4.0,93.00403225806451,23.0,WA,4485,https://on3static.com/uploads/assets/237/323/323237.jpg,https://www.on3.com/db/brynn-mcgaughy-243946/,hs_womens_basketball
Nahkai Worthy,Holy Innocents Episcopal School,PF,0,,2027,4.0,95.67289977892409,32.0,GA,4102,https://on3static.com/uploads/assets/728/453/453728.jpg,https://www.on3.com/db/nahkai-worthy-259623/,hs_womens_basketball
Ari Peterson,Minnetonka,SF,0,,2028,4.0,91.35882540550392,23.0,MN,8757,https://on3static.com/uploads/assets/463/515/515463.jpg,https://www.on3.com/db/ari-peterson-281090/,hs_womens_basketball
Chamiah Francis,Booker T. Washington,SF,0,,2026,4.0,96.52268702308223,26.0,FL,3730,https://on3static.com/uploads/assets/820/359/359820.png,https://www.on3.com/db/chamiah-francis-244713/,hs_womens_basketball
Autumn Fleary,Maurice J. McDonough,PG,0,,2026,4.0,98.10752688172043,15.0,MD,3806,https://on3static.com/uploads/assets/383/490/490383.jpg,https://www.on3.com/db/autumn-fleary-244712/,hs_womens_basketball
Ayla McDowell,Cy Springs,SF,0,,2025,4.0,92.8125,25.0,TX,3575,https://on3static.com/uploads/assets/975/383/383975.jpg,https://www.on3.com/db/ayla-mcdowell-243953/,hs_womens_basketball
Aliyahna Morris,Etiwanda,PG,0,,2025,4.0,92.73991935483872,26.0,CA,3390,https://on3static.com/uploads/assets/295/323/323295.jpg,https://www.on3.com/db/aliyahna-morris-243957/,hs_womens_basketball
Jayla Williams,Ankeny,CG,0,,2026,4.0,84.65217391304348,93.0,IA,3712,https://on3static.com/uploads/assets/373/490/490373.jpg,https://www.on3.com/db/jayla-williams-261850/,hs_womens_basketball
Ashlyn Koupal,Wagner,SG,0,,2026,4.0,96.87314284355908,23.0,SD,5020,https://on3static.com/uploads/assets/618/406/406618.png,https://www.on3.com/db/ashlyn-koupal-244758/,hs_womens_basketball
Bella Ragone,Mill Creek,SG,0,,2026,4.0,96.86957809367595,24.0,GA,3499,https://on3static.com/uploads/assets/389/490/490389.jpg,https://www.on3.com/db/bella-ragone-245832/,hs_womens_basketball
Erin Thomas,Princeton,SG,0,,2028,4.0,91.60882540550392,20.0,OH,3012,https://on3static.com/uploads/assets/453/515/515453.jpg,https://www.on3.com/db/erin-thomas-281027/,hs_womens_basketball
Belle Hill,Mars Hill Bible School,SG,0,,2028,4.0,91.630330781848,17.0,AL,3180,https://on3static.com/uploads/assets/457/515/515457.jpg,https://www.on3.com/db/belle-hill-281026/,hs_womens_basketball
Julia Scott,Albertus Magnus,SF,0,,2026,4.0,96.28162811705137,29.0,NY,2925,https://on3static.com/uploads/assets/392/490/490392.jpg,https://www.on3.com/db/julia-scott-244778/,hs_womens_basketball
Nyajuacni Riak,Lafollette,SF,0,,2028,4.0,91.72172863131037,11.0,WI,2931,https://on3static.com/uploads/assets/328/515/515328.jpg,https://www.on3.com/db/nyajuacni-riak-281077/,hs_womens_basketball
Payton Caudle,Fayetteville,SG,0,,2028,4.0,85.54301075268818,24.0,AR,3252,https://on3static.com/uploads/assets/495/515/515495.jpg,https://www.on3.com/db/payton-caudle-281093/,hs_womens_basketball
Khloe Nicholson,Quincy,SF,0,,2028,4.0,91.90721250227811,10.0,IL,3226,https://on3static.com/uploads/assets/150/515/515150.jpg,https://www.on3.com/db/khloe-nicholson-281066/,hs_womens_basketball
Mathis Dritz,Westlake,PF,0,,2026,4.0,93.18647138295259,66.0,CA,2565,https://on3static.com/uploads/assets/998/452/452998.jpg,https://www.on3.com/db/mathis-dritz-259572/,hs_womens_basketball
Nation Williams,Centennial,PF,0,,2027,4.0,98.16666666666669,10.0,NV,2900,https://on3static.com/uploads/assets/92/363/363092.png,https://www.on3.com/db/nation-williams-246038/,hs_womens_basketball
Divine Bourrage,Davenport North,SG,0,,2025,5.0,93.81653225806451,10.0,IA,3306,https://on3static.com/uploads/assets/618/311/311618.jpg,https://www.on3.com/db/divine-bourrage-242252/,hs_womens_basketball
Janaya Cooper,Snider,SF,0,,2028,4.0,85.53763440860214,25.0,IN,2991,https://on3static.com/uploads/assets/503/515/515503.jpg,https://www.on3.com/db/janaya-cooper-260066/,hs_womens_basketball
Lillie Graves,Mccutcheon,SF,0,,2027,4.0,95.01043969540656,36.0,IN,3086,https://on3static.com/uploads/assets/578/453/453578.jpg,https://www.on3.com/db/lillie-graves-259611/,hs_womens_basketball
Ava Yoon,Sidwell Friends,CG,0,,2026,0.0,,,DC,2673,https://on3static.com/uploads/assets/971/452/452971.jpg,https://www.on3.com/db/ava-yoon-259563/,hs_womens_basketball
Jayla Forbes,Montverde Academy,C,0,,2027,4.0,96.9658719027583,18.0,FL,3305,https://on3static.com/uploads/assets/748/453/453748.jpg,https://www.on3.com/db/jayla-forbes-246021/,hs_womens_basketball
Savvy Swords,Long Island Lutheran,CG,0,,2026,5.0,98.26612903225805,10.0,NY,2415,https://on3static.com/uploads/assets/777/401/401777.png,https://www.on3.com/db/savvy-swords-245837/,hs_womens_basketball
Qandace Samuels,Bishop McNamara,PF,0,,2027,4.0,97.24861035174048,15.0,MD,2484,https://on3static.com/uploads/assets/89/363/363089.png,https://www.on3.com/db/qandace-samuels-246036/,hs_womens_basketball
Giovanna Burress,DePaul Catholic,SG,0,,2028,4.0,91.95022325496629,9.0,NJ,2365,https://on3static.com/uploads/assets/167/515/515167.jpg,https://www.on3.com/db/giovanna-burress-281068/,hs_womens_basketball
Zhen Craft,Bishop McNamara,SF,0,,2025,0.0,,,MD,2882,https://on3static.com/uploads/assets/291/323/323291.jpg,https://www.on3.com/db/zhen-craft-243956/,hs_womens_basketball
Micah Ojo,Princess Anne,SF,0,,2027,4.0,98.29569892473117,7.0,VA,2629,https://on3static.com/uploads/assets/72/363/363072.png,https://www.on3.com/db/micah-ojo-246032/,hs_womens_basketball
Olivia Jones,Long Island Lutheran,SG,0,,2026,4.0,97.51075268817205,16.0,NY,2438,https://on3static.com/uploads/assets/747/359/359747.jpg,https://www.on3.com/db/olivia-jones-222417/,hs_womens_basketball
Janiyah Hargrave,Kettering Fairmont,SG,0,,2028,4.0,91.380330781848,22.0,OH,2380,https://on3static.com/uploads/assets/483/515/515483.jpg,https://www.on3.com/db/janiyah-hargrave-281092/,hs_womens_basketball
Jaliya Davis,Blue Valley North,SF,0,,2025,4.0,93.07258064516128,20.0,KS,2604,https://on3static.com/uploads/assets/973/383/383973.jpg,https://www.on3.com/db/jaliya-davis-198734/,hs_womens_basketball
Madison Francis,Lancaster,SF,0,,2025,4.0,92.3198870254594,32.0,NY,2559,https://on3static.com/uploads/assets/253/323/323253.jpg,https://www.on3.com/db/madison-francis-243950/,hs_womens_basketball
Amisha Ramlall,Rosemount,SG,0,,2027,0.0,,,MN,2231,https://on3static.com/uploads/assets/727/453/453727.jpg,https://www.on3.com/db/amisha-ramlall-259622/,hs_womens_basketball
Reece Gilpatrick,Broomfield,PF,0,,2028,4.0,91.70022325496629,13.0,CO,1840,https://on3static.com/uploads/assets/199/515/515199.jpg,https://www.on3.com/db/reece-gilpatrick-281073/,hs_womens_basketball
Shania James,Example Academy,PG,0,,2026,4.0,90.17759764185703,69.0,IL,1720,https://on3static.com/uploads/assets/424/490/490424.jpg,https://www.on3.com/db/shania-james-245857/,hs_womens_basketball
Kenzie Koch,Eastern Hancock Sch,PG,0,,2027,0.0,,,IN,2136,https://on3static.com/uploads/assets/541/453/453541.jpg,https://www.on3.com/db/kenzie-koch-259606/,hs_womens_basketball
Jalynn Belton,Miami Country Day School,SF,0,,2027,4.0,95.07519651191355,35.0,FL,1719,https://on3static.com/uploads/assets/551/453/453551.jpg,https://www.on3.com/db/jalynn-belton-259607/,hs_womens_basketball
Bela Cucuta,Newington,SG,0,,2025,,,,,1825,https://on3static.com/uploads/assets/337/143/143337.jpg,https://www.on3.com/db/bela-cucuta-175942/,hs_womens_basketball
Natalie Kussow,Arrowhead,SG,0,,2026,4.0,96.27719174174531,30.0,WI,1769,https://on3static.com/uploads/assets/780/401/401780.png,https://www.on3.com/db/natalie-kussow-245834/,hs_womens_basketball
De'Andra Minor,Grind Prep,SG,0,,2027,4.0,96.96635228722437,17.0,OK,1877,https://on3static.com/uploads/assets/112/363/363112.jpg,https://www.on3.com/db/deandra-minor-246029/,hs_womens_basketball
Adah Hupfer,Pendleton Heights,C,0,,2027,0.0,,,IN,1647,https://on3static.com/uploads/assets/567/453/453567.jpg,https://www.on3.com/db/adah-hupfer-259609/,hs_womens_basketball
Sanai Green,Long Island Lutheran,SG,0,,2026,4.0,96.29430927647167,28.0,NY,2330,https://on3static.com/uploads/assets/399/490/490399.jpg,https://www.on3.com/db/sanai-green-245841/,hs_womens_basketball
Erianna Gooden,Northside,PG,0,,2025,,,,,1727,https://on3static.com/uploads/assets/860/334/334860.jpeg,https://www.on3.com/db/erianna-gooden-244782/,hs_womens_basketball
Danyella Mporokoso,Waubonsie Valley,PG,0,,2026,4.0,90.1460943257185,70.0,IL,1660,https://on3static.com/uploads/assets/447/454/454447.jpg,https://www.on3.com/db/danyella-mporokoso-259679/,hs_womens_basketball
Lilly Williams,Howell,PF,0,,2026,4.0,97.14247311827957,19.0,MI,1641,https://on3static.com/uploads/assets/676/406/406676.png,https://www.on3.com/db/lilly-williams-245839/,hs_womens_basketball
Hailey Benbow,Rutgers Prep,SG,0,,2028,4.0,91.9771049753964,8.0,NJ,1320,https://on3static.com/uploads/assets/163/515/515163.jpg,https://www.on3.com/db/hailey-benbow-281067/,hs_womens_basketball
Destiny Manyawu,Staley,PF,0,,2027,4.0,95.9844533720018,30.0,MO,1390,https://on3static.com/uploads/assets/762/453/453762.jpg,https://www.on3.com/db/destiny-manyawu-259627/,hs_womens_basketball
Kennedy Woolston,Lone Peak,CG,0,,2026,4.0,84.39130434782608,97.0,UT,1339,https://on3static.com/uploads/assets/366/490/490366.jpg,https://www.on3.com/db/kennedy-woolston-261854/,hs_womens_basketball
Whitley Rogers,Little Rock Christian Academy,SG,0,,2026,4.0,95.81761238025055,37.0,AR,1287,https://on3static.com/uploads/assets/411/490/490411.jpg,https://www.on3.com/db/whitley-rogers-259675/,hs_womens_basketball
Bralyn Peck,Decatur,PF,0,,2026,0.0,,,TX,1192,https://on3static.com/uploads/assets/954/452/452954.jpg,https://www.on3.com/db/bralyn-peck-259558/,hs_womens_basketball
Mason Quinn,Frenchtown,PF,0,,2026,0.0,,,MT,1004,https://on3static.com/uploads/assets/992/452/452992.jpg,https://www.on3.com/db/mason-quinn-259569/,hs_womens_basketball
Jordan Speiser,Lutheran Of St Charles County,SG,0,,2025,5.0,93.63709677419357,13.0,MO,2029,https://on3static.com/uploads/assets/245/323/323245.jpg,https://www.on3.com/db/jordan-speiser-243948/,hs_womens_basketball
Celsy Colombo,Pioneer Senior,PF,0,,2027,4.0,90.06187054777695,49.0,NY,1131,https://on3static.com/uploads/assets/752/453/453752.jpg,https://www.on3.com/db/celsy-colombo-259626/,hs_womens_basketball
E'Niyah Holmes,Muskogee,CG,0,,2026,4.0,84.13043478260869,100.0,OK,1156,https://on3static.com/uploads/assets/365/490/490365.jpg,https://www.on3.com/db/eniyah-holmes-261855/,hs_womens_basketball
Kaleigh Heywood,Collins Hill,SG,0,,2026,0.0,,,GA,1093,https://on3static.com/uploads/assets/969/452/452969.jpg,https://www.on3.com/db/kaleigh-heywood-259562/,hs_womens_basketball
